comments/0/likesCount,Fecha ,Hora,FullDate,likesCount,text,Negative
,04/01/2024,18:21:11,2024-01-04T18:21:11.000Z,1,"Que pedo con el mensaje que aparece amenaza  pidiendo el pago de tarjeta si un no vence mi fecha de pago. Además, insisten con sus estúpidas membresías y como nadie está de acuerdo, quitan la opción de poner comentarios en sus publicaciones para que no les pongas sus cosas. De mal en peor este banco.",Negative
0,27/10/2023,02:03:40,2023-10-27T02:03:40.000Z,12,"Que lastima, eran una buena opcion, ahora con los cambios que hicieron, mejor volteare a ver otros bancos... Bye tarjetita de credito Hey!!",Negative
,28/04/2022,21:20:56,2022-04-28T21:20:56.000Z,1,son muy latosos solo ponen maquinas para hablar y no se callan y te siguen molestando aun así les pagues,Negative
,26/10/2023,23:14:51,2023-10-26T23:14:51.000Z,12,"El cambio tan repentino que tuvo al incluir las membresías con el alega de ser fan, y de la noche a la mañana quitar todas las cosas que lo hacían atractivo y condicionarlas con tal de obtener un pago,   seriamente estoy considerando cambiarme de banco",Negative
,11/02/2022,22:15:59,2022-02-11T22:15:59.000Z,1,Gracias a Dios y a @heybanco... gane el giveaway de heyshop...sin duda el mejor banco y una de las mejores tarjetas de crédito....!,Positive
,12/09/2021,22:15:53,2021-09-12T22:15:53.000Z,4,"Llamé porque tuve un problema y el servicio que recibí fue peor que en cualquier otra compañía bancaria. 
Quedaron mis activos congelados, pésima atención a cliente porque su protocolo no contempla clientes promedio de servicios bancarios y al final quisieron poner que es mi culpa la falta de robustez en su plataforma y la falta de opciones con las que cuentan otros tipos de banco que no se jactan de ser diferentes... 

Pésima empresa, si pueden evitarla háganlo...",Negative
,27/10/2023,15:10:27,2023-10-27T15:10:27.000Z,9,"Los beneficios qué daban, aunque no los mejores en sus tasas, hacia qué valiera la pena conservar la cuenta, pero ahora te preguntas, porque elegir Hey banco y no cetes? Pues a mover el dinero a otro lado, ya qué",Negative
,17/09/2022,07:36:29,2022-09-17T07:36:29.000Z,0,atención a clientes porque no hay donde,Negative
,06/11/2023,17:07:39,2023-11-06T17:07:39.000Z,6,"Quitaron todos los beneficios que los hacían atractivos, e implementaron un sistema de cuotas para poder acceder a ellos",Negative
,04/05/2022,03:47:11,2022-05-04T03:47:11.000Z,2,"A mí me pasó un fallo en la app, fue de hace 1 año cuando la plataforma era muy inestable y constantemente se bugeaba. Les platico, abrí un ahorro de esos que tienen una meta y después abrí otros 4 más y al llegar al límite de 5 ahorros la app se bugeo y mi dinero se perdió, es decir ya no me aparece en la sección de ahorro que tenga algún ahorro abierto aunque sí me pide que borre alguno si quiero abrir otro porque ya alcancé los 5 permitidos. 

En fin, imagino que mi dinero debe de estar en alguna cuenta concentradora ya que no fue hackeo sino que fue un error técnico de esos tantos que tiene la app. Desde ese día mi confianza con el HeyBanco se perdió, esto sin mencionar la mala experiencia que otros también han tenido con ese intento fallido de comunicarse con soporte técnico (eso también dice mucho de la transparencia y el servicio al cliente).",Negative
1,03/03/2022,00:43:07,2022-03-03T00:43:07.000Z,0,"Hey es un banco que recomiendo al 100 ya que llevo 2 años con ella y ya 2 tarjetas, además de su eficiencia para solucionar problemas todo mediante redes sociales es útil y dan muchos beneficios solo por ser cliente hey, sin duda una excelente opción para mucho tiempo y para que más gente disfrute de esta experiencia tan especial que es poder ser cliente hey.",Positive
,28/10/2023,00:57:14,2023-10-28T00:57:14.000Z,7,deshabilitan comentarios de sus usuarios,Negative
,05/09/2022,16:45:33,2022-09-05T16:45:33.000Z,4,tengo 40 minutos para que me contestaran y tengo 1 hora en linea y el ejecutivo me tiene en espera y me cuelga!!!pesimoooooo servicio hay un reporte y no resulven !!!!,Negative
,23/12/2022,20:51:08,2022-12-23T20:51:08.000Z,1,"Perdí mi tarjeta, pedí un reposición la entregaron mal y solo me dicen que me van a mandar otra de 7-9 días hábiles!! Llevo 20 días sin tarjeta",Negative
0,16/12/2021,22:12:38,2021-12-16T22:12:38.000Z,3,"Una basura. No verifican las cuentas, no contestan correos ni llamadas, solo tienen a un becario mal pagado en el face que no resuelve nada",Negative
0,19/04/2023,14:47:08,2023-04-19T14:47:08.000Z,2,"El día 21 de marzo me hicieron unos cargos a mi cuenta, mientras hablaba con el asesor llegó otro cargo y hoy por medio de CONDUSEF me avisan que no proceden mis cargos no reconocidos, cabe aclarar que nunca ingrese mis datos en algún sitio ni nada por el estilo",Negative
,23/05/2022,17:59:19,2022-05-23T17:59:19.000Z,5,No existe ningún Contact Center de servicio a cliente!,Negative
,23/11/2021,02:24:43,2021-11-23T02:24:43.000Z,5,Mal servicio...incluso antes de ser cliente.,Negative
0,28/01/2022,15:03:31,2022-01-28T15:03:31.000Z,0,Es un excelente banco con buenos rendimientos y facilita alcanzar las metas financieras,Positive
0,08/02/2022,21:27:49,2022-02-08T21:27:49.000Z,1,"La sucursal de juriquilla en Queretaro a donde siempre he ido, ahora de niega a atender a clientes Hey, me tuvieron 1 hora y si no es porque hable la centro de atencion a clientes, continuaban con su negativa para brindarme el servicio. Ojo con sus políticas disque internas que están afectando a los clientes",Negative
1,09/05/2022,18:05:44,2022-05-09T18:05:44.000Z,2,No deja acceder a la aplicación y la atención al cliente es nula.,Negative
1,27/10/2023,01:54:10,2023-10-27T01:54:10.000Z,11,"Es un banco qué ahora por recibir beneficios que antes eran ""gratuitos"" ahora tienes que pagar por ellos y con peores condiciones, es una anualidad disfrazada de membresía, además de tener una seguridad baja en sus cuentas de débito y crédito. Un neo banco qué en vez de mejorar va empeorando cada vez más.",Negative
,27/10/2023,19:56:47,2023-10-27T19:56:47.000Z,12,"Era buen banco, ni paper. A buscar otras opciones. Uala, Klar y hasta la RappiCard tienen mejores beneficios",Negative
,09/03/2022,03:30:41,2022-03-09T03:30:41.000Z,0,"He estado desde sus inicios y me gusta que sea un banco que recompensa a sus clientes y te ayude organizar tu economía, todo lo que necesites desde su app se puede hacer me encanta experiencia de usuario de iOS",Positive
,23/12/2023,18:55:02,2023-12-23T18:55:02.000Z,0,"Todo el pinche tiempo bloqueada que por según intentos de inicio de sesión y para recuperar no hay opciones, y su pinche teléfono igual nunca contestan Horrible ya solo saco mi dinero y adiós, y es cuenta Negocios pinche banco de mierda?",Negative
0,31/08/2021,04:26:06,2021-08-31T04:26:06.000Z,7,El peor servicio al cliente estuve dos meses esperando por mi tarjeta física que nunca llegó mi tarjeta de crédito garantizada para que me devolvieran el depósito fue casi dos semanas de llamadas y llamadas hasta qué lo devolvieron nada recomendable,Negative
0,15/01/2022,21:27:27,2022-01-15T21:27:27.000Z,2,"El peor servicio al cliente, llamas y los asesores jamás que te saben resolver y solo te piden que llames otro día.",Negative
0,01/11/2021,22:40:30,2021-11-01T22:40:30.000Z,0,"No me pudieron resolver un cargo no reconocido, me enviaron un dictamen 502 improcedente, y lejos de eso me realizan otros 3 cargos más por intereses, llevaba tiempo trabajando con ustedes pero ya no más",Negative
0,01/04/2023,14:41:31,2023-04-01T14:41:31.000Z,2,"No me a funcionado, sigo mande y mandé mi comprobante de domicilio y no lo reconoce",Negative
,04/05/2022,03:45:22,2022-05-04T03:45:22.000Z,2,"A mí me ha ido muy bien con HB pero la semana pasada pague mi TC con una semana de anticipación y hasta la fecha mi crédito no se ha liberado a pesar de que en la App si muestra que si tengo mucho crédito disponible, y bueno lo que más me preocupa son los reportes de fraudes desde hace una semana también y lo que me saca de onda es como no hay respuesta por parte de HB a ninguna reclamación.",Negative
,15/11/2022,23:33:55,2022-11-15T23:33:55.000Z,0,"Llevo más de dos meses esperando mi tarjeta y marco a su servicio de atención y no me dan solución.
Solicite mi tarjeta, repetidas veces me solicitaron la dirección de envío por línea y correo, se las brinde hasta con link exacto con google maps y los datos de ubicación y referencias.
El número de rastreo dice que ya fue devuelta y no me dejan solicitar otro y no me dan solución con la que supuestamente enviaron además estafeta no aviso de su llegada a sucursal y su anuncio dice a domicilio.
Que esta pasando con esos errores?",Positive
,06/05/2022,03:54:42,2022-05-06T03:54:42.000Z,1,"en este banco puedes encontrar las mejores promociones peeeero no las cumplen, osea de nada sirve. Atención a clientes? Creo que es la peor que he experimentado, no son groseros (como en algunos otros bancos) pero aquí simplemente nunca pueden hacer nada, todo lo mandan a otra área y hay que estar llamando para ver si ya dió solución ""la otra área"" por lo que ahí te quedas meses esperando solución (si es que algún día llega). La app no cuenta con doble factor autenticación y no me parece muy segura, de hecho recientemente muchos usuarios les vaciaron sus cuentas; desconozco de quién haya sido responsabilidad, pero seguro con el 2FA se pudieron haber evitado.",Negative
,01/11/2023,06:08:22,2023-11-01T06:08:22.000Z,3,Ya no vale la pena los beneficios y sus membresías.,Negative
,22/04/2022,22:00:03,2022-04-22T22:00:03.000Z,0,"Nunca puedo descargar mi estado de cuenta, levanta aún ""ticket"" y no te contestan :( 
Su soporte es malísimo, nada extraordinario como una tarjeta de crédito convencional",Negative
,15/11/2022,22:56:32,2022-11-15T22:56:32.000Z,3,No se metan  en problemas desaparece el dinero y nadie sabe porque motivo así es que dense de baja de sus cuentas y váyanse a otro banco formal,Negative
0,26/01/2022,03:35:37,2022-01-26T03:35:37.000Z,0,"si la recomiendo al 100, primero porque es súper fácil obtenerla y hasta la comodidad de tu hogar, me encanta que no tengo que usar dos tarjetas ya que la tarjeta sirve para ambas opciones ,aparte estos giveaways me  encantan ,tan solo con realizar 6 compras al mes de mínimo $100 puedes participar y aparte que la app es muy fácil de usar y lo mejor ....que generas recompesas utilizando tus tarjetas ...ya dos años con ustedes y sin ningún inconveniente....gracias #HeyDateCuenta #TeRecomiendoHey",negative
0,02/12/2021,01:16:04,2021-12-02T01:16:04.000Z,2,"Me ha encantado su aplicación, es fácil de usar y con varios apartados para ahorrar y tener control de tu dinero.",Neutral
,30/08/2022,12:10:02,2022-08-30T12:10:02.000Z,3,"Es un banco que roba el dinero de los usuarios, lo desaparece. Acepta recibir transferencias pero no permite sacar el dinero a otro banco. Este banco es lo peor de lo peor de la banca mexicana. Es un banco rata",Negative
,25/10/2023,19:06:48,2023-10-25T19:06:48.000Z,9,"Quitaron los beneficios por los que usaba su tarjeta, sin eso ya no le veo la diferencia con otros bancos",Positive
,03/11/2023,02:48:07,2023-11-03T02:48:07.000Z,3,"No estoy de acuerdo con sus nuevas políticas de hacernos pagar algo que antes era gratuito. La tdc ya tiene anualidad con las membresías, quitaron el boleto dorado, el cashback en hey pro… ya no vale la pena",
0,05/04/2022,23:31:39,2022-04-05T23:31:39.000Z,0,No he podido verificar mi cuenta por que se queda trabada la app cuando quiero capturar el reverso de mi identificación y no me han dado solucion ni por messenger ni por llamada... por messenger ya prefirieron ignorarme,
0,19/09/2021,04:10:43,2021-09-19T04:10:43.000Z,5,"la desapareció dinero de mi cuenta, ya van más de seis meses y no me resuelven nada. pésimo servicio",
1,09/12/2021,22:20:26,2021-12-09T22:20:26.000Z,3,fácil de usar y con bastantes beneficios:),
,18/12/2023,06:23:44,2023-12-18T06:23:44.000Z,3,Les reconozco que fueron el primer Neo banco que hizo las cosas bien. hoy ya no son ni la sombra de eso. Las membresías terminaron por hundirlo.,
,08/04/2022,20:06:55,2022-04-08T20:06:55.000Z,2,"Pésimo banco, SIN REGISTRO ANTE LA @CONDUSEF, cada 3 días falla su app, no dan dinero, hacen cargos no reconocidos y no te mandan la tarjeta a tu domicilio, piense lo antes de usar esta porquería.",
,27/05/2022,15:24:00,2022-05-27T15:24:00.000Z,5,"Jamás me enviaron la tc física,  no pude entrar por semanas y por fin logré y cancele mi cuenta, BASURA DE BANCO",
,28/08/2022,23:59:30,2022-08-28T23:59:30.000Z,3,"Muy mal el servicio al cliente, y ahora se está quedando con el dinero de los clientes. Eso es robo. Aclaren dónde estan las transferencias desaparecidas",
,23/02/2023,18:45:52,2023-02-23T18:45:52.000Z,2,Banco de mierda putos retrasados mentales que no son capaces ni de revisar una identidad. Permitieron suplantación de identidad puto banco basure de mierda lleno de gusanos tragamierda.,
,11/11/2023,17:01:14,2023-11-11T17:01:14.000Z,8,NO recomiendo este banco debido a sus membresías.,
0,27/08/2022,16:18:50,2022-08-27T16:18:50.000Z,2,Hice unas transferencias y ya me las descontaron y no se ven reflejadas en el banco que se hizo la transferencia y no puedo comunicarme con nadie de atención a clientes….,
,13/12/2021,22:07:59,2021-12-13T22:07:59.000Z,3,"Altamente recomendado
... Me gusta lo fácil que es su aplicación, invertir en pagarés a 7 días con el rendimiento del 7% por ser Hey Pro, el 4% netos de rendimientos en mis ahorros y el cashback solo por pagar mis compras con la tarjeta, además que todo ha sido mediante la aplicación, obtuve mi línea de crédito, casi en automático y mi token sin tener que ir a ninguna sucursal... Me encanta el servicio de este banco, me envían correos por cada movimiento de mis cuentas",
0,27/10/2023,01:59:42,2023-10-27T01:59:42.000Z,14,"decepcionado por sus cambios ya no tiene nada de interesante, me retiro adiós tarjeta Hey, hola tarjeta Ualá..",
,27/10/2023,18:08:36,2023-10-27T18:08:36.000Z,9,Adios. Lastima... toda hiba muy bien.,
,03/05/2022,01:01:06,2022-05-03T01:01:06.000Z,8,"En un periodo muy corto de tiempo comenzaron reportes de robo desde las cuentas de hey banco, usuarios que tenían inversiones y ahorros en la banca en linea y de pronto sus cuentas fueron vaciadas.
Yo fui victima de esta plataforma y en este grupo podemos organizarnos contra su institución, así como asesorar a otras personas que han sufrido lo mismo y tal vez encontrar ayuda profesional.
https://www.facebook.com/groups/1803166720051712/",
